TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
122613513,279.01,,1,4,1,2,2,4,4,,PC,,10.5012,0.006,,1,spoc,44:45.2,-32:12:39.75,-8.908,0.031,-31.477,0.058,2458388.37,.00225.0,11.494122,0.000968,2.4156,0.30102,1.711422,0.12687,1575.036131,1575.036131,3.225623,1.125286,21.611738,549.910705,12.318772,74.3761,0.20465,4413,120.478,4.5562,0.0978206,0.725034,0.0591482,"3,4",11/30/18 23:29,6/13/19 4:18,
42054565,280.01,,1,4,1,1,2,4,4,,PC,,9.9955,0.006,,1,spoc,36:40.4,-36:24:50.44,-55.923,0.038,-81.779,0.038,2458393.676,.003073.0,10.175948,0.004156,1.804196,0.939437,1.040697,0.183493,958.058218,958.058218,2.539445,4.797727,64.885243,723.862758,7.16804,99.66,0.29915,5456,118.582,4.62862,0.0801554,0.782681,0.0388894,3,11/30/18 23:29,8/15/19 12:00,low SNR; possible instrument systematic; source is possibly 42054566 which is 4.24 as away
38696105,281.01,,3,5,5,3,2,4,4,,PC,,10.5041,0.006,,1,spoc,24:32.7,-60:07:47.75,-7.002,0.047,10.401,0.046,2458387.482,.004646.0,5.566734,0.00248,2.473858,0.759529,0.698271,0.095332,642.92426,642.92426,3.918084,3.473302,650.17907,1287.887701,7.370054,283.856,1.9105,6002.18,105.175,4.11953,0.0735587,1.52031,0.063402,3,11/30/18 23:29,6/17/19 14:58,
29781292,282.01,,1,4,1,2,4,4,4,,PC,,8.9387,0.006,,3,spoc,20:57.2,-68:06:09.68,22.028,0.039,-10.401,0.043,2458337.213,.002972.0,56.004418,0.002334,8.998564,0.295523,0.825528,0.03354,760.050103,760.050103,4.027322,0.604955,30.653836,600.123946,22.357943,139.611,0.428,6315,134.21,4.23189,0.0906404,1.41189,0.0640704,"1,2,3,4,5,6",12/4/18 21:47,5/17/19 16:00,CPC
29781292,282.02,,1,4,1,2,4,4,4,,PC,,8.9387,0.006,,2,spoc,20:57.2,-68:06:09.68,22.028,0.039,-10.401,0.043,2458355.736,.003949.0,31.323499,0.005843,3.073476,1.194923,0.4181,0.060686,385.010273,385.010273,2.858758,4.878209,66.520297,728.380474,7.174959,139.611,0.428,6315,134.21,4.23189,0.0906404,1.41189,0.0640704,"1,2,3",12/4/18 21:47,4/5/19 15:27,could be a secondary of .01 or a single transit detection of a second planet
29781292,282.03,,1,4,1,1,4,4,4,,PC,,8.9387,0.006,,3,spoc,20:57.2,-68:06:09.68,22.028,0.039,-10.401,0.043,2458355.682,.004123.0,84.216358,0.006236,9.453624,0.547242,0.557199,0.044318,513.067152,513.067152,3.298918,0.783878,17.79314,523.820994,11.191896,139.611,0.428,6315,134.21,4.23189,0.0906404,1.41189,0.0640704,"1,2,3,4,5,6",5/7/19 17:42,6/7/19 12:00,potential long-period small planet
382626661,283.01,,1,4,1,2,2,4,4,,PC,,9.6768,0.006,,1,spoc,54:16.6,-65:26:29.34,-30.77,0.091,15.842,0.099,2458333.478,.002495.0,17.617101,0.000529,3.811255,0.396812,0.750457,0.042264,690.957812,690.957812,1.973002,0.945919,23.376285,560.807254,15.622452,82.7013,0.2112,5245,127.09,4.5742,0.0823167,0.811062,0.0481206,"1,2,3,4,5,6",12/4/18 21:48,6/13/19 4:18,VPC
277103955,284.01,,5,5,5,5,5,5,5,,PC,FP,9.2927,0.006,,1,qlp,37:01.0,-66:47:27.07,-16.639,0.075,133.172,0.067,2458326.413,.0077.0,1.30926,0.00016,2.76,0.406,0.12174,0.000524,112.12,112.12,0.851753,0.072415,1837.97,1824,11,52.1472,0.0699,4658,125.685,4.51928,0.0932681,0.783445,0.0574296,4,12/4/18 21:48,9/12/19 16:45,
220459976,285.01,,3,5,5,3,2,4,4,,PC,,12.1677,0.007,,1,spoc,58:47.3,-56:23:37.73,3.592,0.031,56.433,0.032,2458361.664,.004797.0,32.332528,0.006676,3.459632,0.786024,2.636658,0.313268,2425.505189,2425.505189,3.028709,1.59527,2.756416,328.629052,7.587534,115.801,0.2095,3964,157,4.61472,0.0115021,0.643753,0.0189654,"2,3",12/4/18 21:48,6/17/19 14:58,possible single transit
150030205,286.01,,2,5,5,2,2,4,4,,PC,,9.1059,0.006,,1,spoc,03:56.2,-60:39:58.81,76.064,0.048,-3.482,0.04,2458327.82,.002289.0,4.511594,0.000135,1.873813,0.304543,0.292052,0.027841,268.954087,268.954087,1.330181,1.696746,166.266216,915.842415,10.884419,59.2293,0.07465,5116,122.457,4.57337,0.0860203,0.793597,0.0471155,"1,2,3,4,5",12/4/18 21:47,8/14/19 16:04,follow up in progress
2758565,287.01,,3,4,4,3,4,4,4,,PC,,12.3611,0.007,,1,qlp,45:07.9,-17:26:57.35,-19.326,0.097,-17.214,0.092,2458356.031,.00123.0,3.78192,0.00043,2.041,0.113,46.505197,3.340036,41928.5,41928.5,26.2274,7.14607,535.538,1340,28,486.856,17.7495,5807,121.463,4.31866,0.0821026,1.17009,0.0698894,2,10/2/18 1:49,8/7/19 12:00,synchronized with stellar rotation
47316976,288.01,,3,5,5,3,2,4,4,,PC,,8.97174,0.006,,1,qlp,41:13.9,-28:01:57.57,-7.696,0.084,1.997,0.07,2458364.461,.00204.0,0,0,6.204,0.866,1.609667,0.002594,1481.46,1481.46,8.69428,0.392926,1029.54,1578,22,215.387,2.3205,6530,126.141,3.95604,0.0856382,2.02087,0.0946229,2,9/28/18 22:22,6/17/19 14:58,single transit
201292545,289.01,,3,5,5,3,2,4,4,,PC,,11.4483,0.006,,1,qlp,11:36.2,-56:35:58.84,23.601,0.036,-10.128,0.037,2458326.646,.00307.0,0,0,6.463,0.651,8.152883,0.064934,7480.96,7480.96,16.2945,1.53125,510.954,1324,33,454.65,5.4435,5728,130.41,3.99167,0.0765869,1.6885,0.0872915,2,10/3/18 2:14,7/31/19 10:32,single event; no period
201233610,290.01,,3,5,5,3,2,5,5,,PC,,12.9528,0.006,,1,qlp,58:04.0,-49:18:03.02,14.378,0.017,-2.645,0.021,2458360.591,.00195.0,0,0,4.478,0.235,59.349561,2.01317,53195.8,53195.8,44.3528,8.30602,523.345,1332,42,933.836,15.682,5736,134.505,3.96944,0.0771873,1.73225,0.0889449,2,10/3/18 2:14,7/31/19 10:32,single event; really big
49710555,291.01,,3,4,3,3,4,4,4,,PC,,12.3035,0.007,,1,qlp,28:39.5,-10:51:34.63,26.857,0.105,-7.918,0.056,2458359.622,.00326.0,12.07397,0.00381,3.626,0.293,21.314678,2.288014,19440.1,19440.1,21.0059,6.91694,257.292,1115,16,551.16,13.313,5920,125.585,4.21841,0.0810387,1.33825,0.0697362,2,10/2/18 1:49,9/20/19 12:00,possible centroid shift
180285396,292.01,,3,4,3,3,1,4,4,,PC,,13.2806,0.006,,1,qlp,58:51.4,-36:41:18.51,52.079,0.03,-24.513,0.029,2458363.144,.00301.0,10.3698,0.00451,2.272,0.21,12.386984,0.023276,11344,11344,8.00825,0.674889,13.7488,536,14,295.784,1.894,4463,122,4.48845,,0.789514,,2,10/3/18 2:14,9/20/19 12:00,V-shaped3
355637190,293.01,,5,5,5,5,5,5,5,,PC,FP,11.024,0.006,,1,qlp,52:37.1,-54:28:08.18,10.067,0.052,-18.873,0.061,2458326.221,.00072.0,0.80546,0.00002,1.189,0.183,3.349555,0.005635,3080.3,3080.3,8.83739,1.5467,5194.22,2365,71,336.367,4.922,5998,138.243,4.19158,0.0812733,1.39929,0.0720226,2,10/3/18 2:14,9/12/19 16:45,V-shaped;
188570092,294.01,,1,4,1,4,4,4,4,,PC,,11.3875,0.006,,1,qlp,36:06.2,-17:00:01.1,-108.621,0.09,-84.412,0.078,2458358.781,.0011.0,7.32829,0.00054,2.939,0.201,13.665485,0.004764,12507.5,12507.5,9.0024,0.425712,47.917,732,72,127.589,0.6115,4521,122.647,4.49592,0.0952315,0.788876,0.0618091,2,10/2/18 1:49,7/31/19 10:32,none
327952677,295.01,,4,5,5,5,5,4,4,,PC,KP,12.141,0.007,,1,qlp,56:22.1,-13:16:17.9,17.966,0.076,-10.457,0.078,2458356.404,.00113.0,3.39656,0.00028,2.094,0.301,10.169525,0.008938,9322.75,9322.75,13.5856,0.980623,437.265,1273,50,488.387,13.5285,5864,119.693,4.25528,0.0769434,1.27071,0.0667387,2,10/2/18 1:49,9/12/19 16:42,none
382463648,296.01,,1,4,1,3,1,4,4,,PC,,13.1066,0.006,,1,qlp,32:25.2,-45:54:34.45,44.379,0.024,-14.217,0.027,2458355.53,.00317.0,12.62733,0.00201,3.523,0.346,8.713377,0.013159,7993.2,7993.2,8.96608,0.704185,42.02,709,16,471.798,4.7615,5290,122,4.44525,,0.946086,,2,10/3/18 2:14,6/13/19 4:18,The period could be either 12.635 or 25.27
115242351,297.01,,3,4,4,3,2,4,4,,PC,,13.1099,0.006,,1,qlp,24:42.5,-36:06:52.05,12.564,0.037,-10.881,0.026,2458358.773,.0076.0,5.67116,0.00336,1.783,0.722,6.719307,0.516404,6169.6,6169.6,9.14963,2.68054,85.9398,848,9,461.513,5.2545,4871,122,4.25743,,1.09429,,2,10/3/18 2:14,8/27/19 12:00,none
206686292,298.01,,3,4,3,3,2,4,4,,PC,,12.7602,0.006,,1,qlp,56:14.6,-34:21:39.98,6.425,0.047,1.438,0.041,2458354.356,.0016.0,1.32901,0.00014,1.756,0.123,33.888744,3.719179,30730.6,30730.6,29.7477,10.1385,6772.14,2527,32,957.936,23.873,6273,134.731,4.07585,0.0843466,1.67606,0.0840226,2,10/2/18 1:49,7/31/19 10:32,synchronized?
156075294,299.01,,3,4,3,3,2,4,4,,PC,,12.3012,0.006,,1,qlp,42:22.7,-48:17:37.04,-2.594,0.025,-12.394,0.031,2458354.696,.0036.0,5.72144,0.0012,4.069,0.758,6.369312,0.014818,5849.18,5849.18,9.94459,0.769781,647.567,1405,31,447.784,4.533,5541,129.646,4.27592,0.0828217,1.19313,0.0641608,2,10/3/18 2:14,7/31/19 10:32,none
166697854,300.01,,5,5,5,5,5,5,5,,PC,FP,10.8387,0.006,,1,qlp,22:57.0,-53:04:12.7,13.052,0.039,7.754,0.035,2458354.43,.00237.0,2.75753,0.00046,1.376,0.164,1.163936,0.002355,1071.45,1071.45,6.99891,1.46553,197.323,1044,17,397.391,3.767,5776.5,140.258,3.82994,0.0820026,2.05391,0.11357,2,9/29/18 2:24,9/12/19 16:45,two stars in the same pixel; Gaia radius of 166697854 is 1.6 Rsun; second star is 4 as away and dmag 4
144301052,301.01,,3,4,3,3,2,4,4,,PC,,12.0684,0.006,,1,qlp,37:11.4,-42:00:37.16,-15.825,0.043,-14.399,0.051,2458356.928,.00631.0,3.74317,0.00187,2.781,0.369,1.622661,0.005644,1493.41,1493.41,7.52503,0.540167,514.211,1326,10,667.745,17.0205,6048,127.896,4.02791,0.0820912,1.70458,0.0865728,2,10/3/18 2:14,7/31/19 10:32,none
229111835,302.01,,3,4,3,3,1,4,4,,PC,,12.9317,0.006,,1,qlp,09:55.5,-52:14:22.15,70.771,0.02,-3.161,0.023,2458356.682,.00169.0,6.70145,0.00101,1.579,0.172,10.843954,0.019304,9937.94,9937.94,6.72755,0.798127,13.289,531,21,195.124,0.5595,4130,127.969,4.50849,0.114179,0.743443,0.0719095,2,10/3/18 2:14,6/17/19 14:58,none
145750719,303.01,,5,5,5,5,5,5,5,,PC,KP,12.0213,0.007,,1,qlp,45:27.4,-14:59:30.39,3.481,0.067,-2.787,0.052,2458357.56,.00192.0,3.56133,0.00058,3.763,0.245,5.373228,0.004044,4936.7,4936.7,11.7554,1.24018,651.023,1407,36,486.474,8.44,5659,126.32,4.10474,0.0771191,1.46778,0.079598,2,10/2/18 1:49,9/12/19 16:42,none
262530873,304.01,,3,4,3,3,2,4,4,,PC,,12.5145,0.006,,1,qlp,21:58.6,-44:25:00.29,-4.318,0.027,-1.929,0.029,2458356.286,.00539.0,2.24172,0.00091,3.989,0.304,20.845411,0.031227,19016.2,19016.2,28.0463,2.3646,2971.37,2056,13,964.641,21.025,6292,132.486,3.98101,0.0861882,1.87708,0.0933392,2,10/3/18 2:14,7/31/19 10:32,Likely EB; Big but flat bottomed.
102030574,305.01,,1,4,1,3,2,4,4,,PC,,12.3294,0.006,,1,qlp,03:22.7,-44:42:20.98,5.301,0.025,-10.528,0.028,2458364.101,.00074.0,9.94962,0.00096,4.23,0.32,19.094123,0.008482,17432.6,17432.6,24.3742,0.647209,144.726,966,73,689.883,10.2805,5852,134.977,4.03019,0.0786054,1.64662,0.082191,2,10/3/18 2:14,7/31/19 10:32,likely EB;
114749636,306.01,,3,5,5,3,5,4,4,,PC,KP,11.7607,0.006,,1,qlp,56:46.0,-22:09:11.63,-5.295,0.078,-6.964,0.055,2458357.67,.00131.0,4.59971,0.0005,4.207,0.36,7.626758,0.001474,6999.89,6999.89,12.5113,0.229255,1105.01,1606,53,436.098,9.1615,5909,118.472,4.21266,0.0748174,1.3409,0.0648392,2,10/2/18 1:49,9/12/19 16:42,none
9100874,307.01,,3,4,3,3,1,4,4,,PC,,13.1198,0.007,,1,qlp,22:18.8,-22:40:38.67,16.957,0.056,-7.23,0.05,2458357.84,.00352.0,6.16425,0.00199,2.432,0.244,46.325251,4.528362,41769.7,41769.7,28.0052,9.39178,322.896,1180,16,738.175,15.427,5747,123,4.23543,,1.28156,,2,10/2/18 1:49,6/17/19 14:58,none
281710229,308.01,,5,5,5,5,5,5,5,,PC,FP,11.7628,0.006,,1,qlp,45:56.3,-55:55:21.58,10.655,3.447,-11.213,3.447,2458360.88,.00127.0,8.30985,0.00127,2.252,0.069,50.294937,1.259478,45266.8,45266.8,19.8353,3.8578,63.3678,786,67,,,,,,,,,2,10/3/18 2:14,9/12/19 16:45,v-shaped;
228507250,309.01,,3,4,4,3,4,4,4,,PC,,12.328,0.017,,1,qlp,52:09.5,-15:48:03.75,-3.629,2.154,-51.381,2.154,2458360.011,.00171.0,6.15864,0.00127,2.146,0.318,12.839205,0.012147,11755.7,11755.7,10.8743,0.381098,76.5707,824,29,345.288,,,,,,,,2,10/2/18 1:49,8/27/19 12:00,none
175477257,310.01,,3,4,3,3,2,4,4,,PC,,12.4191,0.006,,1,qlp,24:25.4,-36:58:33.59,-2.02,0.072,-1.992,0.069,2458356.588,.00149.0,4.26938,0.00043,3.786,0.323,8.242894,0.004349,7563.24,7563.24,12.5807,0.650207,571.272,1362,50,557.751,14.742,5798,127.031,4.22434,0.0777047,1.3043,0.068593,2,10/3/18 2:14,8/16/19 12:00,none
434105231,311.01,,5,5,5,5,5,5,5,,PC,FP,12.9517,0.006,,1,qlp,37:20.6,-13:27:20.86,52.969,0.052,-30.645,0.043,2458354.999,.0005.0,0.79632,0.00003,1.175,0.051,43.093921,1.879178,38913.6,38913.6,19.6284,4.33412,767.389,1466,76,232.861,1.881,4034,128.99,4.28487,0.117039,0.946828,0.0991732,2,10/2/18 1:49,9/12/19 16:45,maybe EB; V-shaped; some odd-even
180145006,312.01,,3,4,3,3,2,4,4,,PC,,12.2607,0.006,,1,qlp,58:05.6,-37:56:33.21,7.102,0.05,-6.082,0.043,2458357.545,.00313.0,3.54148,0.00065,2.115,0.578,5.08089,0.014011,4668.74,4668.74,9.56299,0.513511,580.215,1367,22,506.715,9.7745,5755,126.714,4.23473,0.0796987,1.28259,0.0676131,2,10/3/18 2:14,7/31/19 10:32,none
9102327,313.01,,5,5,5,5,5,5,5,,PC,FP,11.3018,0.006,,1,qlp,23:07.2,-19:25:10.74,-1.191,0.073,5.003,0.057,2458354.543,.00351.0,3.2615,0.00086,2.233,0.211,1.795424,0.003107,1652.28,1652.28,5.07097,0.314799,403.299,1248,16,304.942,3.442,5366.7,133.79,4.08246,0.0834589,1.45148,0.0873769,2,10/2/18 1:49,9/12/19 16:45,target star is two stars in Gaia ();  check if it is on target;
316769613,314.01,,1,4,1,3,4,4,4,,PC,,11.1741,0.006,,1,qlp,38:40.4,-32:51:38.68,3.648,0.084,-29.532,0.073,2458355.595,.00519.0,10.18242,0.00536,3.897,0.679,1.078152,0.003847,992.522,992.522,2.62695,0.169321,63.5077,786,10,131.567,0.9315,4822,121.837,4.55014,0.0858349,0.776265,0.0511508,2,10/2/18 1:49,7/31/19 10:32,none
66356824,315.01,,3,4,3,3,2,4,4,,PC,,12.4245,0.006,,1,qlp,48:18.3,-32:07:10.06,-7.27,0.063,-26.111,0.043,2458355.61,.0027.0,1.77662,0.00036,1.297,0.21,3.175597,0.009555,2920.56,2920.56,8.14633,0.606067,384.727,1233,14,551.619,12.738,5671,127.524,4.18936,0.0804288,1.33818,0.0724522,2,10/3/18 2:14,7/31/19 10:32,none
8988289,316.01,,1,4,1,3,3,4,4,,PC,,13.1186,0.006,,1,qlp,39:02.2,-09:52:55.28,-30.127,0.104,16.057,0.088,2458365.988,.00009.0,13.32379,0,2.561,,109.240405,0.000816,95718.1,95718.1,28.7396,1.39025,12.7172,526,48,275.027,4.646,4245,122,4.34851,,0.900637,,2,10/2/18 1:49,7/31/19 10:32,V-shaped
402319411,317.01,,3,4,3,3,4,4,4,,PC,,12.9238,0.008,,1,qlp,34:09.7,-14:51:36.14,51.309,0.059,-20.838,0.037,2458355.092,.00391.0,3.3262,0.00094,2.931,0.21,25.283816,0.030924,23018.2,23018.2,15.8602,0.768148,359.203,1212,14,446.344,5.5945,5391,127.486,4.45796,0.0815325,0.947585,0.052789,2,10/2/18 1:49,7/31/19 10:32,none
206352378,318.01,,3,4,3,3,1,4,4,,PC,,13.2316,0.006,,1,qlp,40:03.8,-53:02:20.46,35.059,0.029,0.073,0.034,2458327.332,.00117.0,3.74649,0.00014,2.118,0.27,20.349575,0.040502,18568.1,18568.1,10.9142,0.604215,181.904,1023,53,319.923,2.5615,4696,122,4.53353,,0.775888,,2,10/3/18 2:14,6/17/19 14:58,V-shaped; need to check if it is on target.
389753172,319.01,,5,5,5,5,5,5,5,,PC,FP,12.7464,0.006,,1,qlp,25:09.8,-47:56:44.14,-32.589,0.043,-8.129,0.093,2458325.899,.00035.0,0.71356,0.00001,0.965,0.04,47.150209,2.107961,42497.5,42497.5,14.5829,3.23369,1014.52,1572,78,182.561,1.815,4169,125.223,4.51708,0.108252,0.736126,0.0688191,2,10/3/18 2:14,9/12/19 16:45,There is a potential odd even;
188593930,320.01,,5,5,5,5,5,5,5,,PC,FP,12.3574,0.007,,1,qlp,02:05.4,-16:21:38.52,-28.458,0.068,-176.929,0.056,2458354.276,.00343.0,1.46503,0.00029,1.145,0.252,3.438668,0.010086,3162.12,3162.12,5.43222,0.825769,601.367,1379,15,379.256,5.205,6011,125.961,4.60995,0.0766715,0.864412,0.0408542,2,10/2/18 1:49,9/12/19 16:45,none
175476629,321.01,,5,5,5,5,5,5,5,,PC,FP,12.8509,0.006,,1,qlp,23:54.7,-38:13:32.84,25.692,0.047,-13.893,0.058,2458354.272,.00674.0,1.14057,0.00053,2.188,0.24,5.45213,0.91602,5009.01,5009.01,6.52263,2.67802,13201.6,2986,16,380.053,6.5265,5374,130.259,4.55964,0.08701,0.838407,0.0485427,2,10/3/18 2:14,9/12/19 16:45,"There is some centroid offset, but there is no star there."
198077394,322.01,,3,4,3,3,2,4,4,,PC,,10.7074,0.006,,1,qlp,15:18.0,-56:15:13.23,7.012,1.094,15.022,1.094,2458355.686,.00157.0,3.99076,0.0005,3.752,0.622,3.199935,0.003227,2942.91,2942.91,,,1677.8,1783,49,277.798,,5868.2,,,,2.76442,,2,9/28/18 18:08,6/17/19 14:58,not synchronized; no GAIA radius
251852984,323.01,,3,4,3,3,3,4,4,,PC,,13.3547,0.006,,1,qlp,32:48.7,-32:03:33.9,-15.897,0.035,-24.559,0.025,2458355.575,.00404.0,2.77422,0.0008,1.71,0.32,4.979175,0.016554,4575.49,4575.49,5.32996,0.533207,135.912,951,12,315.141,2.503,4558,122,4.51608,,0.775641,,2,10/3/18 2:14,7/31/19 10:32,none
156002449,324.01,,3,4,4,3,1,4,4,,PC,,13.4081,0.006,,1,qlp,33:55.7,-50:43:45.96,14.855,0.025,-34.13,0.027,2458357.727,.00166.0,5.2852,0.00063,4.869,0.145,27.709751,0.006408,25198.7,25198.7,22.3283,2.82111,657.719,1410,59,944.552,18.162,6113,122,4.28914,,1.27295,,2,10/3/18 2:14,9/24/19 16:34,Big;
66413476,325.01,,3,4,3,3,2,4,4,,PC,,12.004,0.006,,1,qlp,55:30.5,-33:30:44.3,15.485,0.05,-28.463,0.044,2458357.721,.00274.0,4.36924,0.0008,1.679,0.224,14.89684,1.981691,13626.8,13626.8,10.9944,4.0623,185.743,1028,22,180.753,1.393,4391,122.585,4.36426,0.0984997,0.904336,0.0756784,2,10/3/18 2:14,7/31/19 10:32,There might be some odd even difference.
144336525,326.01,,4,5,5,5,5,5,4,,PC,FP,11.7549,0.006,,1,qlp,44:27.6,-46:51:59.76,-14.323,0.041,-4.79,0.047,2458354.26,.00091.0,0.24733,0.00001,0.499,0.063,7.020577,0.823572,6445.33,6445.33,11.0751,3.83251,22981.4,3430,36,462.239,6.762,5423.9,123.021,3.92813,0.0800327,1.74395,0.098254,2,10/3/18 2:14,9/12/19 16:45,really short period.
206669860,327.01,,3,4,3,3,2,4,4,,PC,,13.4573,0.006,,1,qlp,54:31.9,-34:30:09.81,-5.904,0.043,2.902,0.036,2458362.96,.00415.0,10.06378,0.00509,2.045,0.602,13.605785,0.109641,12453.2,12453.2,16.4513,3.93706,41.4314,706,13,958.071,21.836,5960,123,4.23453,,1.31971,,2,10/2/18 1:49,9/10/19 12:00,two events; odd even?
139357541,328.01,,3,4,3,3,1,4,4,,PC,,12.7703,0.006,,1,qlp,17:57.1,-43:55:31.9,12.568,0.045,2.348,0.05,2458355.807,.00294.0,4.47894,0.00109,1.311,0.229,13.552464,1.398819,12404.7,12404.7,14.0072,4.61112,322.457,1180,16,659.967,14.1285,6074,133.724,4.3342,0.0817308,1.20333,0.0626834,2,10/3/18 2:14,6/17/19 14:58,V-shaped
169765334,329.01,,3,4,3,4,4,4,4,,PC,,10.6929,0.007,,1,qlp,25:17.1,-15:38:04.67,52.133,0.117,5.002,0.082,2458354.949,.01313.0,5.7018,0.00449,4.452,0.881,4.06759,0.500299,3739.38,3739.38,10.6252,3.74137,3577.39,2154,9,284.388,4.186,5560.5,123.058,4.01485,0.0793175,1.61148,0.0831859,2,10/2/18 1:49,7/31/19 10:32,none
27966179,330.01,,3,4,3,3,3,4,4,,PC,,12.8696,0.006,,1,qlp,55:00.4,-22:32:20.07,25.159,0.045,-36.495,0.036,2458355.692,.00101.0,4.27958,0.00034,2.499,0.276,15.692964,0.021589,14349.8,14349.8,9.1794,0.44722,86.7962,850,48,200.326,1.5575,4314,123.7,4.57277,0.100693,0.703041,0.061892,2,10/2/18 1:49,7/31/19 10:32,none
262531275,331.01,,3,4,3,3,2,4,4,,PC,,13.0261,0.006,,1,qlp,21:40.6,-42:28:54.42,-6.279,0.022,-14.514,0.023,2458356.008,.00468.0,2.48421,0.00074,1.554,0.601,5.428767,0.429599,4987.6,4987.6,14.5824,4.17366,766.503,1465,13,939.136,17.157,5608,122,3.944,,1.75731,,2,10/3/18 2:14,7/31/19 10:32,possible centroid offset; the fainter star to the north has a smaller radius than the target.
139285832,332.01,,3,4,4,3,4,4,4,,PC,,11.5273,0.006,,1,qlp,12:14.2,-44:52:35.35,35.906,0.058,-37.39,0.096,2458325.81,.00201.0,0.77707,0.00005,1.408,0.218,1.433814,0.001714,1319.72,1319.72,3.97103,0.413995,1813.39,1817,28,222.852,3.6895,5190,133.344,4.41935,0.0873872,0.95852,0.0577286,2,10/3/18 2:14,8/10/19 12:00,none
224245334,333.01,,3,4,3,3,4,4,4,,PC,,11.5166,0.006,,1,qlp,33:25.8,-41:10:17.47,16.701,0.042,1.791,0.05,2458355.558,.00559.0,3.79069,0.00166,2.661,0.472,1.114842,0.005193,1026.28,1026.28,4.11909,0.410883,536.618,1340,9,352.269,4.7305,6150,129.171,4.40086,0.0815149,1.129,0.0535025,2,10/3/18 2:14,7/31/19 10:32,none
233964642,334.01,,5,5,5,5,5,5,5,,PC,FP,9.5498,0.006,,1,qlp,25:59.7,-63:38:51.39,-3.306,0.038,-13.937,0.037,2458325.446,.00138.0,17.91563,0.00097,1.974,0.059,70.157629,0.582754,62574.1,62574.1,44.0053,4.32254,37.258,688,141,199.657,0.8155,6185,129.176,4.12083,0.0838334,1.56516,0.0696483,2,9/29/18 2:24,9/12/19 16:45,v-shaped; source is possibly 233964643
41865539,335.01,,3,4,3,3,2,4,4,,PC,,12.3571,0.006,,1,qlp,25:17.3,-39:56:52.34,-13.501,0.023,-13.674,0.027,2458354.866,.00394.0,1.26092,0.0004,2.718,0.72,5.252382,0.030173,4825.94,4825.94,8.46782,0.678134,5014.81,2344,12,472.613,4.7065,6222.07,129.875,4.5306,0.0872877,0.984744,0.0477588,2,10/3/18 2:14,7/31/19 10:32,odd even unreliable
