class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity
1,284738182,10.1939,7126,1.49975,5.991105586
0,38425450,6.1231,5735.26,1.10673,1.19396
1,265612438,11.6789,5507,1.585,2.386738284
0,220428894,8.1788,5665,1.66867,2.58365
0,306574570,9.90152,3320,0.496934,0.0270299
0,55450888,8.1576,5402.73,1.02707,0.809751
1,141227133,10.251,3671,212.512,8472.087166
1,180987952,9.5287,10585,1.84175,43.98562494
1,281979481,10.4929,5164,0.807298,0.478738823
0,50659288,9.76826,3439,0.408295,0.0210074
1,167303382,7.5209,5235.78,0.74982,0.436441018
1,7624182,8.7929,8959,3.12776,65.1014931
1,268766053,11.7617,4960,0.858619,0.460907373
0,193136060,8.1071,5154.07,0.781355,0.388144
0,309790097,10.2462,4050,0.671088,0.109162
0,415508270,10.8684,3168,0.189378,0.00325458
0,389570196,7.8494,8079,1.64554,10.393
0,306512799,10.6267,4457,0.672669,0.160867
0,233975043,9.68661,3398,0.380813,0.0174185
0,300293197,9.4906,5873.97,1.08871,1.27129
0,141945750,10.0388,5104.45,0.847041,0.438833
0,167754523,9.1536,4986,0.728459,0.295471
0,200746544,12.1289,3165,0.209082,0.00395205
0,167005517,6.4537,6460.34,1.88023,5.54803
0,151584725,9.86836,3761,0.565374,0.0576209
0,38697401,9.7451,5564.69,1.06791,0.985201
1,142276270,8.9361,5767,0.977727,1.092247307
0,260297253,8.4334,6138,1.47614,2.78647
0,294398491,11.7465,3574,0.40404,0.0239973
0,141712726,12.5085,3469,0.324983,0.0137795
1,406976746,9.0689,5249,0.791742,0.491540853
1,311890977,10.5652,4006,0.705027,0.132233422
1,156016136,12.6635,5389,0.910221,0.721792553
1,207237016,11.2459,6070,2.62866,9.689682743
0,279649057,4.8999,5743.62,0.900114,0.794389
1,355509914,14.6723,4610,0.820258,0.313899491
1,119292328,8.9767,5336,0.882675,0.6524555
0,234501204,5.9339,5672.42,1.04736,1.02319
1,403287048,11.3569,6343,1.25076,2.615849619
1,70440470,12.7923,5957,1.07224,1.495479175
1,179155220,10.6659,5242,0.801705,0.501306356
1,88684250,10.0998,8388,1.85508,17.59725526
0,350521162,10.4187,5125.95,0.841632,0.440592
1,394137592,7.1062,5479.3,2.33604,5.080972304
0,206548902,9.14696,3646,0.465216,0.0344565
0,307029452,8.5793,6523,1.24254,2.51829
1,70914192,10.361,5452,1.01694,0.943843543
0,165192718,9.39452,3548,0.387496,0.021437
0,79569261,8.1002,5728.5,0.898212,0.782737
0,372848247,12.2458,3316,0.275039,0.00824027
1,206466531,10.0081,6364.3,1.3342,3.016688069
0,155315739,5.5664,3676.32,0.500956,0.0412998
1,30329585,10.2026,6229,1.27456,2.526270515
0,263000832,8.7673,5791,0.852149,0.735766
1,36724087,10.5848,3331,0.374139,0.017801248
0,287350461,11.5553,3192,0.303905,0.00863817
0,55498515,11.5165,3416,0.410829,0.0207056
0,364539740,9.8995,5900,0.926947,0.93802
1,128463355,10.1078,6333,2.2933,8.738676342
1,146208651,9.796,5245,2.60247,5.29467606
0,271595985,8.4923,6881,1.57444,5.00671
1,150428703,11.7582,5522.87,0.888163,0.758107158
0,141910606,8.5874,6730,1.3723,3.48058
0,79568861,9.20995,3444,0.346306,0.0152008
1,363914762,10.9582,6707,1.56949,5.148921747
0,278991333,10.6342,5181.21,0.793041,0.408329
0,150432211,12.8117,3264,0.303125,0.00939591
0,177023707,8.8774,5113,0.911381,0.511444
1,161032923,12.7067,3227,0.199988,0.004480121
0,187933810,10.333,3185,0.338087,0.0105972
1,77951245,12.4258,3160,0.422267,0.018365746
1,144138509,10.5568,6023.2,1.23299,2.066874968
1,452808876,9.538961,6441.56,2.10113,7.851561435
0,231064749,6.9982,6263,1.11053,1.70957
0,55659357,8.364,5440,1.02117,0.822782
0,278729421,8.2064,5887.46,0.919587,0.915362
0,176985564,10.1588,4984,0.870055,0.420824
1,37168957,14.2465,5525,0.934028,0.839720742
1,237808867,9.792,5274,9.78485,76.51644899
0,14494641,7.2905,4852.8,0.829438,0.343742
0,168873517,9.09565,3954,0.653416,0.0940201
0,271693199,7.7435,6367.3,1.15933,1.99034
0,267533071,10.0771,3393,0.348233,0.01448
0,382159195,9.9703,6010,1.05684,1.31283
0,260354344,9.9362,4421,0.697106,0.167253
1,176831592,9.1013,6497.8,1.65212,5.02613902
0,300811971,7.1489,6512.18,1.91027,5.91273
0,29987134,6.2241,5896,2.16662,5.1108
0,140827588,7.1497,6205,1.42357,2.70658
1,379286801,10.526,6829,1.58581,5.64958719
1,429304876,9.2231,5085,1.08433,0.812031238
1,238197709,10.3001,6104,1.86397,4.98220848
0,150143137,7.0964,6921,1.53934,4.89826
0,142107922,9.8026,5145,0.832924,0.437972
1,200322593,11.5045,3130,0.197117,0.003852223
0,270627532,11.1249,3471,0.385792,0.0194634
0,114948814,8.4003,4571,0.688405,0.186392
0,176983629,9.922,4061.3,0.391921,0.0376489
0,141623174,10.4184,4126,0.52363,0.0715913
1,347098457,10.4856,4240,49.1612,806.8528496
0,260795451,7.0941,4484.39,0.65625,0.156908
0,350740740,8.4423,5679.97,0.88941,0.741793
1,32830028,14.2321,3177,0.306648,0.00989544
0,300710077,11.9802,3461,0.37114,0.0178064
1,405700729,10.849,5647,0.882828,0.818670816
0,260371000,7.9431,6690,1.41407,3.60863
1,237751146,14.1477,3352,0.433512,0.024507795
1,349095149,10.0564,5665,1.01814,1.102809801
0,176870369,10.1052,5031,0.744651,0.32005
0,306774815,8.7279,6288,1.43962,2.91905
0,198038047,11.473,3558,0.372389,0.0200222
0,141268467,7.7088,6235,1.89774,4.90359
1,219239945,10.966,5767,0.992741,1.126050021
1,29831208,11.1311,5343,4.09498,14.11660384
0,11974826,11.0048,3094,0.220827,0.00402606
1,287474726,9.3994,9988,4.23822,184.6575581
1,183593642,10.9767,6049,1.3165,2.396966836
0,278056198,11.617,3253,0.356857,0.0128475
1,382302241,11.0264,5144.67,0.765346,0.423869028
1,251878904,13.5477,5504,1.27966,1.552347158
1,426077080,9.4142,6907.02,3.09235,22.48154219
0,55368519,9.2385,6371,1.2016,2.1431
0,281913005,7.8719,4788.11,0.695241,0.228887
0,38635856,9.3984,5541.74,0.906775,0.698681
0,38698751,13.4923,2906,0.156245,0.00156852
1,300038935,9.0963,8557,1.79626,17.86942122
0,31505975,10.0586,5874,0.950055,0.968117
0,198051324,7.6769,6671,1.47451,3.8793
0,422407583,10.1586,3335,0.285971,0.00911427
0,272002791,8.3349,6485,1.37974,3.0334
0,50475596,9.0969,4603,0.748853,0.226805
1,158297421,13.6699,4434,0.6983,0.194694104
1,120896927,8.3157,5175.2,0.841842,0.525116532
0,300160685,10.4241,5567,0.81577,0.575857
0,260505455,9.9479,5779,0.828766,0.690191
0,452785002,7.2136,5338.8,0.818693,0.490582
1,408310006,8.86849,6086,1.25279,2.224181933
1,54085154,8.2046,6380,1.18349,2.397164627
1,364107753,7.0514,6059.06,1.30863,2.384189204
1,23434737,7.9995,5742.22,1.17321,1.545812384
1,304021498,9.7318,6415.37,1.922,6.463675761
0,22481324,8.0328,4350,0.748388,0.180678
0,49822175,10.8576,3308,0.252459,0.00687604
1,175532955,11.4337,4451,0.717414,0.208668086
0,281495893,8.2042,6012.29,1.23748,1.80274
0,300657009,9.33,6702,1.26469,2.90726
1,90448944,9.5719,6902,1.51912,5.409659661
0,389801637,8.6812,7473,1.48807,6.22192
0,220473309,8.4597,3884,0.928132,0.176617
0,234517168,9.96477,3367,0.390282,0.017637
0,200851498,10.9185,3280,0.331054,0.0114285
1,42054565,9.9955,5456,0.782681,0.560728963
0,299884977,9.88621,3925,0.626973,0.0840526
0,370237945,8.691,5141,0.971808,0.594356
0,21504987,7.5968,6001.19,1.07662,1.35447
1,48476907,9.5359,6455,1.60132,4.598616598
0,204614039,8.7514,3986,0.660799,0.0993076
1,259962054,12.2423,3209,0.232489,0.005920654
0,166970183,11.8506,3468,0.374329,0.0182607
0,372816588,9.4189,5767.4,0.915079,0.834703
0,350763476,10.1545,5253,0.771059,0.407849
1,438295981,9.52621,6822,1.84078,7.581176274
0,348795308,12.9004,3060,0.210152,0.00348857
0,70553159,8.30591,3595,0.513785,0.039724
0,349155285,7.8065,4384,0.659223,0.144625
0,10863225,10.2644,3426,0.302375,0.0113484
0,198008979,7.6035,5801.15,1.12527,1.29201
0,213041474,5.2497,4930.93,0.73819,0.290233
0,167308252,10.6828,3423,0.371077,0.0170314
1,5109298,10.6698,9385,2.22468,39.66049854
0,394273833,8.1308,5068.76,0.695571,0.28773
0,220391763,11.6309,3155,0.259946,0.00603196
1,234994474,9.22978,3746,0.597007,0.07249631
0,189565557,11.1961,3182,0.224695,0.00466318
1,143271144,14.7117,5123,1.16766,0.970099297
1,162362398,10.6171,8025,2.29741,22.6122167
0,22395594,9.14532,3510,0.286815,0.0112493
0,293618282,10.0742,3517,0.45016,0.027933
1,268644785,10.6815,6505,1.52238,4.286682358
1,78154865,8.9225,6030,1.04184,1.482372207
0,260160453,7.5825,6513.1,1.6793,4.57198
1,33091633,10.2763,7773,1.96864,14.61413926
0,259512080,6.4219,6388.44,1.29497,2.51648
1,38510224,11.7481,4356,0.681407,0.172683414
0,234302665,8.5479,5659,0.866371,0.693523
0,272433444,11.5678,3490,0.369363,0.0182349
1,139733308,11.9012,5258,0.87551,0.60518828
0,408436718,9.30383,3789,0.462424,0.0397076
0,220044948,9.21204,3468,0.463636,0.0280134
1,220396259,9.9124,5895.2,1.67282,3.491230787
1,179317684,10.8719,6671,1.66402,5.664568155
0,260305873,9.8625,5240,0.870635,0.514864
0,279069526,6.4376,5732,0.887353,0.765795
0,38760904,7.7895,6426,1.33993,2.75817
0,57611256,5.2158,5140,0.767016,0.369961
1,274138511,10.4215,5245,1.87594,2.75109646
0,278991349,8.1948,6684,1.59202,4.55759
0,260299812,9.1588,6014,1.35203,2.15439
0,339635291,6.4705,8426,1.49964,10.2131
0,32091784,9.9881,5041,0.840475,0.410971
0,197806814,11.4269,3437,0.342063,0.0147104
1,139528693,11.8282,6291,2.0626,6.883268772
0,31383649,7.8695,6594,1.45938,3.62765
0,306932279,7.4641,6610.41,1.53064,4.03047
0,38710225,9.8952,5476.89,0.915051,0.678769
0,38909083,10.2208,5147,0.841288,0.447508
1,322270620,12.0936,3551,0.491323,0.039648142
0,144493077,7.7705,5536.69,0.821928,0.571956
1,65212867,8.87759,6596.02,2.70235,14.27897421
0,299833015,12.5677,3345,0.356379,0.0143253
0,150322196,13.4924,2994,0.203343,0.00299337
1,54962195,11.7602,3664,0.512361,0.048871982
0,391948920,9.57917,3422,0.416143,0.0213944
0,348995746,10.2724,4972.39,0.708062,0.27612
0,340697083,7.4301,5439.95,0.839619,0.55621
0,355480244,7.8711,5136,0.852965,0.456097
0,167525513,13.3162,2967,0.173891,0.00211115
1,391949880,7.9849,6059,1.12777,1.770642343
0,138988113,10.376,3431,0.424019,0.0224465
0,381974270,8.2252,6061.2,1.62869,3.22557
0,170313833,8.6694,4246.5,0.61967,0.112497
1,182943944,10.6019,7174,1.65429,7.487808669
1,73717937,11.7528,5838,1.32039,2.091928207
1,25334160,10.1775,4692,8.01572,32.16644388
0,231009108,7.762,5727.55,0.898182,0.782166
0,66472568,8.4859,5103,0.683617,0.285511
0,402051444,11.0301,3372,0.345309,0.0138887
0,140828333,10.0888,5811.7,0.979163,0.985411
0,267116838,9.1488,5442,0.816226,0.526441
1,131979339,8.2268,9511,2.41805,49.42210519
1,220435095,11.8999,5620.9,2.61261,7.038150765
0,167010837,12.699,3401,0.232615,0.00652224
0,350844714,8.2343,5805.04,0.87624,0.785529
1,169765334,10.6929,5560.5,1.61148,2.564431958
0,271900960,8.2606,6790,1.33734,3.42498
0,28053245,7.6285,3989,0.748013,0.127635
0,290572454,9.75629,3678,0.60925,0.0611974
0,38877496,9.5916,5745,0.917616,0.826374
0,12570868,8.4836,3983,0.67341,0.102824
1,1129033,9.62713,5605,0.933975,0.889321785
0,293968698,9.8328,3952,0.813639,0.145488
0,149423103,11.878,3148,0.205465,0.00373516
0,234526939,11.1006,3166,0.206299,0.00385241
0,48658373,7.626,5271,0.877394,0.535373
0,325179508,11.1527,3464,0.285513,0.0105745
1,183675732,12.9998,5719,1.28194,1.815941042
0,167894019,12.4338,2821,0.186276,0.0019798
0,37749396,8.4991,4049,0.618173,0.092535
1,304100538,9.5268,5501,0.906282,0.776925273
0,232065974,9.3222,4210.4,0.588632,0.0981017
0,55384838,8.2813,5786,0.962558,0.93554
0,397137307,11.5431,3452,0.268115,0.00919645
0,149347480,7.9022,6188.14,1.15535,1.76343
0,265130794,9.32195,3542,0.490643,0.0341366
0,50386332,8.5368,6026,0.969018,1.11551
1,366622912,13.7988,4952,0.74956,0.348996691
0,38908752,9.9364,4449,0.768011,0.208199
0,200385493,7.05289,3742,0.301994,0.0161104
0,278199697,8.7794,4146,0.756679,0.152418
0,142144969,9.0417,5483,0.79977,0.520832
0,88478727,8.46043,3827,0.627937,0.076201
0,117881543,7.758,5630.05,0.916658,0.760604
0,246902275,8.8249,3556,0.413049,0.0245779
1,296739893,10.2139,3586,0.547453,0.051194202
1,77031413,11.4996,5444,0.929381,0.783693069
0,263053077,10.2448,3480,0.524565,0.0363589
0,342888849,10.4442,3159,0.282661,0.00716845
1,377064495,9.5273,5440,0.840576,0.639198182
0,142085192,9.7457,5301.6,1.06059,0.800598
0,231005052,5.0618,5107.22,0.704103,0.303882
1,176778112,9.6114,5629,0.982925,1.001963076
1,389070884,7.9771,5963,1.44708,2.734829652
0,454073466,11.3831,3184,0.228827,0.00484843
0,91528196,9.04498,3707,0.549987,0.0514624
1,7561203,10.1137,9855,2.13222,44.2972229
0,167651964,11.195,3887,0.562032,0.0649643
1,232967440,10.2938,5322,0.9554,0.756407654
0,341193285,12.2175,3432,0.295053,0.0108814
0,382436277,8.1636,7970,1.61039,9.42738
0,593230,8.27496,3806,0.572561,0.0619745
0,81587807,9.43321,3605,0.42187,0.0270815
1,21755546,8.40386,11787,2.62432,137.3196459
0,260708537,9.36854,3470,0.426676,0.0237798
0,179125917,10.3046,5386,0.752826,0.429684
0,300710144,8.699,7234,1.48903,5.47037
0,55650590,12.4312,3383,0.351676,0.0145945
0,300448674,9.9472,5149.88,0.761876,0.367834
0,19976193,7.83192,3864,0.620999,0.0774506
0,144654557,11.0835,3166,0.232881,0.00490915
0,300513188,9.2837,5102.98,0.771112,0.363266
0,410407964,8.67362,3827,0.564998,0.0616911
0,155945004,9.71299,3495,0.466448,0.0292476
1,429358906,12.2875,3320,0.406516,0.020739276
0,177077336,10.0686,4907.96,0.756336,0.299039
0,299943923,10.7458,5017.52,0.739285,0.312087
0,238874577,7.9105,6041,1.17361,1.65264
0,38462407,8.68639,3840,0.583696,0.066741
1,167031605,9.9534,11246,5.44914,490.6075293
1,36724087,10.5848,3331,0.374139,0.017801248
1,260708537,9.36854,3470,0.426676,0.027264673
1,66497310,12.4115,5885,1.20235,1.791156958
0,276943440,8.2798,5046,0.804704,0.37823
0,299945808,9.9113,5642.15,1.02613,0.961347
0,279249351,6.83,5821.57,1.12952,1.3202
0,382030592,9.1222,5384,0.923781,0.64603
0,391949880,7.9849,6059,1.12777,1.54434
1,279740441,11.481,4304.6,0.719998,0.183856821
0,167653458,9.4786,6018.07,1.23937,1.81521
0,410187303,6.9984,6330.82,0.95646,1.32394
0,204325307,8.279,4314,0.622442,0.120896
0,260127241,12.8532,3069,0.278644,0.00620557
1,16740101,7.58204,9550,2.28773,44.96856006
0,25081729,11.8956,3414,0.29465,0.0106258
1,216935214,8.957,6367,2.29503,8.941329377
0,370112122,9.0467,5896,1.35627,2.00271
0,38680230,9.7581,5466.49,0.880025,0.623045
1,278199349,11.499,4729,8.35997,36.10544103
0,290052260,8.1116,5186,0.806264,0.423623
0,220395316,8.4492,5442,0.922727,0.672783
1,466840711,14.1491,7655,1.59944,9.074080889
1,53189332,10.99,6303,1.41549,3.266546162
0,375092757,5.0169,7250,1.7289,7.44022
0,31414018,8.884,6018.1,1.44161,2.45599
1,451645081,9.9222,4498.94,0.668361,0.189037935
1,316916655,9.19901,6824,1.46575,4.812401335
0,150361737,9.8489,5490.86,1.04086,0.887237
0,283792891,6.3087,5654.76,0.88567,0.722596
1,1103432,12.8283,6065.82,1.82228,4.643807969
0,347694620,9.44004,3263,0.383969,0.0150576
1,410245915,10.2658,6547,1.50132,4.277616677
0,39048880,6.4033,6472.99,1.18022,2.20312
0,170788614,9.05,4535.49,0.652868,0.162496
0,176873028,8.4888,5628,0.810046,0.593104
0,141152931,8.1535,7660,1.59155,7.85688
0,149175859,10.2323,5797,0.900077,0.824265
1,271722899,11.191,4366,31.5208,372.9197192
0,220480450,9.9174,5486.61,0.858028,0.601055
0,38517036,12.7272,3385,0.324076,0.0124229
1,31858843,10.4293,5737,1.22026,1.666211435
0,53178075,6.9091,5473.5,0.843061,0.574742
0,198035628,10.0838,4273,0.62396,0.116934
1,250484865,8.7973,5998,1.10964,1.646175043
1,92992033,10.2339,4900,5.01171,14.95691915
0,382256404,10.577,4623.2,0.724534,0.216064
0,350821292,9.9931,5607,1.04115,0.965266
0,260351280,11.7341,3512,0.469464,0.0302077
0,167163613,8.9073,6362,1.16172,1.99193
0,38699083,12.7523,3226,0.281642,0.00774011
1,421894914,9.6663,6124.3,1.36963,2.725952643
1,52368076,10.1985,5280,0.852266,0.583138851
0,21165290,7.9209,5135.13,0.791295,0.392263
1,120247528,11.5803,5550,1.11499,1.218427907
0,220456095,8.8436,6157,1.22779,1.95172
1,167418898,10.2401,5951.01,1.26629,2.077375641
1,244161191,13.1672,2950,0.300639,0.007070737
0,358070171,8.4981,4866.12,0.77494,0.303363
0,231836962,6.7568,5901.36,1.17829,1.51708
1,461271719,8.7823,7476,2.62983,22.3161094
1,229510866,10.079,6122,1.92663,5.385870394
0,55399549,10.4178,5756.37,0.705436,0.492272
0,300601548,8.623,5949,1.35499,2.07179
0,375091982,8.8909,6201.1,0.828417,0.914257
0,287637462,12.3421,3282,0.277189,0.00803158
1,219380235,10.8239,5518.3,1.76751,2.992477871
0,150394126,6.5355,8654,1.65414,13.8263
0,60142324,11.1134,3328,0.325992,0.0117447
0,272288550,10.0316,5589,0.876605,0.675521
0,100611237,9.90065,3606,0.432958,0.0285555
0,306934425,10.2786,5977,0.800884,0.737508
0,118572803,2.9054,5065,0.755368,0.338321
0,350622144,8.8324,7896,1.55186,8.43392
1,281781375,9.2182,5553,1.03654,1.055282622
0,31999747,8.4331,6459,1.34947,2.8555
0,260474813,7.1732,6911.28,1.72426,6.1113
1,361034196,10.0196,7200,2.93941,23.9848099
1,77156829,10.4276,3563,0.33819,0.019040168
0,350560804,8.3501,6599,1.68952,4.87676
0,231861553,7.507,4804,0.618662,0.183659
1,294869729,11.2716,5614,2.94177,8.879592239
0,246852823,7.0235,4882.54,0.690665,0.244237
0,32092280,10.767,4947,0.757667,0.309756
0,149174494,8.3674,5136,0.801374,0.402592
0,219389446,10.5971,3853,0.568251,0.0641167
1,364395234,11.7835,5818,1.09597,1.421602441
0,172121921,8.252,5361.35,0.847524,0.534681
0,259589759,8.5268,5826,1.09586,1.24647
1,253917293,11.2901,6042,1.27054,2.222212206
0,237340689,9.1407,4394.6,0.694515,0.162082
0,121286109,6.586,5293,0.843671,0.503325
1,446549905,9.6789,6610,1.6444,5.332203731
0,293269165,9.1015,5927,0.930409,0.962459
0,167524563,7.8483,7138,1.81504,7.70501
0,40405143,7.9238,6769,1.86797,6.59984
0,380437119,10.3861,4121,0.571794,0.0849541
1,51912829,9.5183,6251,2.07012,6.758884085
0,404224395,7.1103,5898.83,1.02484,1.14571
0,140658982,10.2685,5160,0.903315,0.521161
0,373767598,9.3362,6566,1.02787,1.76918
0,156986682,9.33967,3951,0.664876,0.0970519
1,393940766,11.7835,6060,1.14676,1.831983378
1,35516889,11.6044,5503,1.02805,1.00118074
1,219187649,13.4629,5500,1.23206,1.434829953
0,391887389,7.7274,6278,1.49751,3.13849
0,149302086,9.1766,6399,1.11033,1.86229
0,106630585,8.46568,3824,0.586296,0.0662217
0,364423010,7.5243,5335,0.932018,0.633987
0,268181483,6.9433,5703,0.884563,0.745703
0,264765942,6.861,5685.33,1.02627,0.991382
0,382257670,10.2771,4393,0.748244,0.187856
1,207141131,8.1796,5081,0.802633,0.44352363
1,52368076,10.1985,5280,0.852266,0.583138851
0,150275309,9.1441,6387,1.2526,2.35238
0,100103201,8.89152,3789,0.493565,0.0452358
1,265077027,10.6596,5924,1.24494,1.971709831
1,310483807,8.3854,10037,6.03576,381.9140029
0,261261192,12.9506,3253,0.240817,0.00585067
0,46907042,6.912,5025.75,0.690377,0.27395
0,381976232,12.7,3483,0.335677,0.01494
1,6663331,13.2887,5500,0.947934,0.849362181
0,58465153,7.929,4947.46,0.739609,0.295276
0,25116563,10.794,4669,0.70075,0.210241
0,339633702,9.503,5851,1.0376,1.13677
1,358460246,10.4283,5777.36,1.23499,1.755215976
0,149120276,9.5322,5091,0.88103,0.469774
0,1192946,7.8445,5100,0.641508,0.25083
0,141124144,10.152,4476,0.696248,0.1753
0,167422188,10.8579,3708,0.494944,0.0417221
0,364592454,7.8278,6668.5,1.1602,2.39815
0,231005905,4.9596,5020.22,0.776869,0.345367
0,167167844,9.0747,5876,1.11901,1.3449
1,123898871,9.84786,7245,1.69733,8.199211594
0,77340449,8.507,4709.12,0.644788,0.184199
1,201642601,13.1686,4435,0.76701,0.235105349
1,193641523,10.0732,4488,0.729635,0.223104675
0,167046661,10.201,4832.3,0.815207,0.326472
1,126733133,10.027,6377,1.30575,2.91253865
1,140068425,9.7828,6231,2.35511,8.636531439
0,383218397,9.26044,3348,0.323364,0.0118364
1,382437043,9.3109,6434,2.04178,7.379519376
0,31381302,12.4884,2836,0.140898,0.00115699
0,259845294,8.9617,4470,0.654962,0.154297
0,279054842,12.5501,3335,0.341321,0.0129839
1,290348382,9.66865,3469,0.53475,0.042776451
0,141708335,12.055,3325,0.423791,0.0197772
1,339857675,9.9362,6586,1.59007,4.913662841
1,125894957,10.5484,4770,36.5137,712.9698462
1,150271680,9.5215,5316.6,1.30609,1.40788803
1,151959065,11.955,6661,1.65817,5.591158474
0,278955132,8.2964,6354,1.24201,2.26534
0,262843771,4.3287,6662,1.65767,4.87653
1,170849515,14.857,3929,0.633668,0.098841113
1,287329267,9.9959,6258.09,2.94246,13.71747932
0,260043481,7.6374,5055.95,0.72942,0.313229
0,237984888,8.1193,6012,1.0134,1.20874
1,425163745,10.855,5767.2,1.80903,3.739706751
1,349790953,10.3357,4997.1,12.2253,96.26694116
0,278775323,9.6718,5833.14,1.08143,1.21985
0,120459870,10.2255,3281,0.278637,0.00810582
0,141025090,9.617,3512,0.503233,0.0347097
1,177126182,10.3075,8502,3.08473,51.35759487
0,306898162,10.6162,4492,0.73147,0.196267
1,32090583,13.3292,3249,0.284538,0.009318915
0,219170584,9.0318,6243.2,1.11057,1.68817
0,388179700,7.7316,5809.74,1.28852,1.70414
0,309614870,7.7696,6878,1.82286,6.69958
0,382572744,9.4068,6322,1.17425,1.98441
0,231074032,7.0543,5768,1.41366,1.9929
1,220459976,12.1677,3964,0.643753,0.105696127
0,177255132,9.3603,5675.84,1.15479,1.24688
0,260981292,12.4184,3542,0.285625,0.0115686
1,219344917,9.7607,4917,0.732189,0.323692915
0,66914642,8.2906,4042,0.686355,0.113286
1,27649847,12.4029,3465,0.420028,0.026269717
1,9032368,13.2889,5997,1.11486,1.660591548
1,260304296,9.109901,6757,1.55195,5.186293452
1,66561343,10.9739,7723,1.355,6.746968617
1,29781292,8.9387,6315,1.41189,3.274772271
1,350445771,11.0932,6474.57,1.98958,7.185425584
0,340459410,6.6172,5908,1.058,1.22865
0,141770198,8.1676,6199,1.40973,2.64396
1,42821097,13.1861,5758,1.6395,3.052076707
0,20416870,6.3527,5387,0.953239,0.689424
0,30016911,5.2787,5224.84,0.772765,0.400942
0,281923176,8.8361,5204,0.886405,0.519168
1,120269103,8.26522,8844,3.25795,67.07639687
0,140580985,9.9418,5546.53,0.873291,0.650276
1,219205407,10.8732,5004,1.05005,0.714126457
0,428673146,7.0276,4944.24,0.757603,0.309013
0,370955883,9.738,3107,0.213049,0.00381082
0,449486081,5.8059,6398.46,1.3176,2.62159
0,287273024,7.417,8348,1.97092,16.9965
0,141543744,12.4496,3576,0.308933,0.0140609
1,467666275,8.004,5985,1.77568,4.178996289
0,167207589,8.6206,5681,1.04514,1.02505
0,450545735,9.28858,3428,0.370328,0.017062
1,146467675,9.70467,5888.82,1.72157,3.681700455
1,55488511,11.6434,3841,0.573953,0.074065481
0,306471461,8.8066,5627,1.19635,1.29276
0,54959262,9.11466,3493,0.466266,0.0291579
0,356306225,10.9722,3399,0.282073,0.00956803
1,300710077,11.9802,3461,0.37114,0.02041587
0,425952950,8.1487,5658,0.87042,0.699527
0,57654763,7.80742,3605,0.469376,0.0335241
0,350714599,12.352,3504,0.378135,0.0194198
0,307624961,5.2656,5387,0.894815,0.607504
0,167889402,7.8389,6308,1.41728,2.86532
1,80166433,8.0465,8271,2.50273,30.27931476
1,260417932,10.7378,4444,0.734073,0.217100419
0,140636189,9.9661,4860,0.95463,0.458047
0,278992517,8.3448,5978,1.14686,1.51335
0,231729308,7.3674,6306.3,1.23267,2.16513
0,7422948,9.1209,4830.5,0.825082,0.333931
1,141527579,12.1293,3526,0.471842,0.035547444
0,237356930,7.6042,5920.58,0.995896,1.09794
0,25132314,8.0289,6867,1.87734,7.06068
1,308050066,9.99028,6655,1.91349,7.418747558
0,114809058,7.9527,5136.95,0.745785,0.348934
0,408448085,7.6477,5292,0.8238,0.479532
1,278683844,9.2789,5130,0.819657,0.480639794
0,260045033,10.2009,5351,0.783817,0.453799
0,33714406,11.3033,3496,0.558132,0.0419232
1,234519192,8.0674,6648,4.05957,33.25141048
0,350332233,13.2571,3172,0.246537,0.0055436
1,384513078,10.0717,5042,4.93786,16.27701901
0,150393302,9.0065,5231,0.791346,0.422441
1,355637190,11.024,5998,1.39929,2.617744567
1,403224672,7.384,5795.29,1.13187,1.492724811
0,140968357,9.3612,5764.6,1.28055,1.63141
0,349643646,11.9907,3524,0.359221,0.0179292
0,287530364,7.8672,6220.69,1.2646,2.15753
1,305048116,12.5633,5692,1.03392,1.159095977
0,38707757,9.6301,5727,1.03113,1.03047
0,306511307,7.9375,6340,1.61728,3.80733
0,231731268,10.5812,3436,0.406024,0.0207019
1,174599051,10.5248,5189,1.06532,0.849925391
0,238162237,8.779,5157,0.87896,0.49229
1,305424003,9.9444,6224,2.05979,6.576732638
0,306894095,12.3515,3355,0.315254,0.0113445
0,284591601,8.0401,5125.2,0.791789,0.389724
1,214361331,9.6877,6316,1.38436,3.150304474
0,176935619,6.7596,10794,1.99664,48.7554
1,47525799,11.0316,4880,0.710768,0.295951798
1,281541555,13.0417,5483,0.877585,0.719013967
1,170634116,9.6757,7002,1.48532,5.477904338
0,278824412,9.3307,5027.36,0.73663,0.312286
0,220454583,8.8816,5283.4,1.26283,1.11953
0,25132999,10.8124,3945,0.606897,0.0803735
1,158002130,10.112,4700,0.727165,0.266528298
0,167656135,9.3836,6582,1.22404,2.53348
0,55746206,8.1228,5638,1.05264,1.00868
0,326196770,10.7068,3245,0.23843,0.00567904
1,116156517,11.3151,6561,1.71667,5.640787594
0,80431620,5.2155,5916.54,0.914535,0.92335
0,231622199,11.1925,3215,0.243165,0.00569142
1,150247134,11.4845,5031,3.55583,8.367297468
0,176931266,7.1271,7548,1.86682,10.1912
0,141825369,8.6573,6865,1.57247,4.94789
1,203189770,10.4219,8324,1.71135,14.52419011
0,38827910,9.751,5304,0.861746,0.529501
0,177165867,7.9904,6324,1.46388,3.08798
1,117979455,8.96,5999,1.34655,2.425751879
