class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,PPPeriod,TransitDepth,TransitDuration,TransitEdgeTime,PlanetRadius,StarGap,StarMass
0,238870817,7.3162,5940.37,1.14578,1.47284,1,0.0612969312115516,77.0719565177857,0,0,1.09810837228637,1940.37,1.10163796068605
0,141867607,9.3336,5570,0.793563,0.546108,1,0.0572799835936789,0,0,0,0,1570,0.859645976130774
1,281575427,9.4525,6222.5,1.45382,3.273157169,1,0.0355326777098697,113.067824470033,0.62348947663164,0.0221263145814215,1.68762492375234,2222.5,1.34506017732216
0,260852224,7.9621,4662.04,0.774108,0.255036,1,0.0247990796837714,24.9330523720055,0.993672191873681,0.00335050265387157,0.42197337933488,662.04,0.710641182997207
1,373844472,11.0611,5659,0.818416,0.709566263,1,0.102176384157944,678.821262813205,0.372664558682329,0.022096812179818,2.32781039612833,1659,0.917800393571546
0,220480048,10.2717,5556,0.769946,0.508937,2,592.802411324637,752.304962355638,0.999935570667356,0,2.30543564645198,1556,0.844629034412685
0,166969346,9.6117,5594.75,1.12481,1.1168,1,0.104815716055523,416.860950003563,0.999643840914228,9.248227853969e-05,2.50709360585189,1594.75,1.02800174371926
0,141530700,8.9884,4946,0.73372,0.290249,1,0.0146577206028039,284.959639514504,0.999734081909215,5.46004723489902e-06,1.35212800312078,946,0.733994292760166
0,358289247,8.764,5155,0.820082,0.427882,2,220.320224657775,3192.37383854342,777.859505748817,3.53048396346655,5.05836221555315,1155,0.808781119341661
0,150164523,11.0154,3964,0.544324,0.0659089,2,0.0620663891746096,662.679637760995,0.999708019738797,0.000115658850068611,1.52969578503987,36,0.506682629674133
0,419012256,6.4221,4081.06,0.634221,0.100523,1,0.0245820289078962,73.5074852880262,0.995197647566554,0.0242898302829634,0.593611320308015,81.0599999999999,0.563075148825485
0,158595208,8.3634,4836.32,0.842031,0.34947,2,1.56554937194321,1162.67047423968,1.00138955690617,0.00203443467147756,3.13438381517268,836.32,0.768869219602578
0,25077712,12.3512,3387,0.282426,0.00945725,1,0.0331681655133924,1001.96580072499,0.999702129940402,2.97826326607995e-06,0.975948493222861,613,0.249693597134335
1,317060587,9.0197,5958.2,1.45977,2.774055446,1,0.0595340435502544,39.4285670341559,0.992242204483467,0.00799908772872867,1.00065807539401,1958.2,1.29056173536066
0,192834450,7.4656,6230.23,1.04143,1.47222,1,0.052203085775442,43.5189751553661,0,0,0.750006776409927,2230.23,1.10152200725904
0,410488062,9.3574,5885,1.28725,1.79062,2,0.0605191580049578,108.80250390253,0.000907894717554337,1.95107353695308e-05,1.46581148122672,1885,1.1567802301407
1,325680697,9.15779,5773.74,1.23047,1.738028573,1,0.121708520549415,365.544989406741,0.986868619570828,0.00211327756550997,2.56824955111283,1773.74,1.14819123693188
0,237933846,7.2693,6223.83,1.2143,1.99332,1,0.0707108764864752,26.8043962308252,0.999778976501936,0,0.686317042205826,2223.83,1.18821288091554
0,141121335,10.462,4866.1,0.562511,0.159838,1,0.0593811255566044,293.589765425347,1.00259170093729,0.0593258337807145,1.05219746004353,866.1,0.632295380906916
0,279835119,9.565,4096,0.701498,0.124792,1,0.0592325586023215,209.615569289792,0.000274060744080378,1.61765636754109e-05,1.10875088422349,96,0.594356047921876
0,272232401,8.94488,3397,0.38757,0.0180209,1,1.02384832226515,2135.80606128529,0.999963609235607,0.000151935710673114,1.95536048215127,603,0.330484870890273
0,124779394,9.62243,3457,0.354752,0.0161935,1,0.0340359717971972,211.033951966765,0.996758131195609,0.000319833377289284,0.562596196945848,543,0.315472949275197
0,350933263,9.5202,5555,0.960916,0.79214,1,0.0620425147430379,214.804266564051,0.000173632784420018,1.07313068507172e-05,1.53745583826587,1555,0.943410023068665
0,199780506,9.17942,3786,0.543488,0.054676,2,0.0707822515491743,217.762095294422,0.997930533992354,6.97836774752342e-05,0.875541782667135,214,0.483558680354672
0,59710513,7.7003,5437,0.845989,0.563457,1,0.0544847319506135,88.2261953415032,0.998210559993216,0,0.867479589485361,1437,0.866393518482178
0,396697266,8.4643,4912.17,0.852013,0.380786,1,0.0209584545429727,136.719310493589,0.998558750098582,0.0209190593330151,1.08756926187437,912.17,0.785543506848752
0,402028045,7.9757,4921.2,0.720362,0.274208,1,0.0320246063072298,0,0,0,0,921.2,0.723635776635969
0,350930672,9.1926,5984,1.21977,1.71877,1,0.0600698742945248,195.070900623001,0,0,1.85981594100567,1984,1.1449972436173
0,167752123,9.1945,5862,1.08299,1.24776,1,59.5092449316865,48.4674688258603,3.06598781716786,0.0347222380597661,0.823086331859263,1862,1.05689724245341
1,387690507,13.5287,3566,0.544769,0.04957196,1,0.0330553847144995,978.256092610107,0.959501171355122,0.000496375262737215,1.86009206624012,434,0.471855501139201
0,38461594,9.3215,5955,1.23452,1.7267,1,0.0169747119549416,106.555953612138,0.999676878265656,0.000131693418864661,1.39117820062307,1955,1.14631565165293
1,7088246,13.2851,5759,1.05,1.252716716,1,0.0300311047312225,2582.20593831015,0.941099475782082,0.0282367910825489,5.82479319130045,1759,1.05794531128055
0,219155856,7.64,6291,1.46316,3.02104,1,0.0213156878047029,125.063317096381,0.000352698773521175,7.51460262155366e-06,1.78629246023591,2291,1.31837548532923
0,142206123,7.17922,3788,0.692694,0.0890056,1,0.078829006951291,841.741632229448,0.997243572310862,0.000163695905237441,2.19394938110214,212,0.546203316794411
0,425935521,3.6671,5960.81,1.05331,1.26191,1,0.0827865872870207,13.3191750678779,0.998525143636895,0,0.41965330190542,1960.81,1.05988097231585
0,278024057,9.1707,4804,0.945315,0.428805,2,0.0700657051346287,172.023145341033,0.999346429527941,0,1.35352338917831,804,0.809216929836371
1,4616072,12.8893,6600,1.23733,3.000770545,1,0.0329139254774633,2032.02560253806,0.996869084171394,0.000332471010805323,6.08899902025407,2600,1.31615851266827
1,407966340,6.4386,6337.87,1.42717,3.394772565,1,0.0183058411657605,74.2068198706891,0.00168576557053739,3.08490191527795e-05,1.34212631519832,2337.87,1.35738382886518
0,55367248,11.3017,3899,0.562861,0.0659645,1,0.0208110173508196,0,0,0,0,101,0.506789453815643
0,294981037,7.4822,8282,1.59692,10.8095,1,0.0158832446729936,57.2146830574299,0.999793396917979,2.55902415156004e-06,1.31865954242444,4282,1.81322376067941
0,176875632,9.2526,5594.2,1.19694,1.26412,2,0.0675664331288027,102.176876110851,0.000212831856562043,3.35488472859351e-06,1.32082251875225,1594.2,1.06034471382794
0,301859899,10.3181,4659.6,0.599656,0.152719,1,0.323781799534959,168.883657102717,0.90475199737421,0.265145765349552,0.850730042101707,659.6,0.625134212762453
1,161477033,10.0614,5286,0.879477,0.623797411,1,0.0665361384287369,237.660786072874,1.00362439442899,0.0664829677029656,1.48012714833708,1286,0.888711688207067
1,327301957,10.6339,5065,0.741671,0.373961037,1,0.0666590359642401,532.661392823497,0.997691069627529,0.000256746581611146,1.86867029418682,1065,0.781999704327477
0,155565608,9.48341,3565,0.553565,0.0445933,1,0.0248762117325478,172.035996975605,0.994341957392396,0.00124808680950536,0.792636489071135,435,0.459533739255232
0,355492824,7.8579,6477,0.703839,0.785484,1,0.0660171085720442,28.3087230124693,0.7241550075481,0.000782493939248008,0.408817276509324,2477,0.941421984153065
0,260972843,13.2976,3023,0.219975,0.00364078,0,0.0711377812383592,3655.23781091259,0.999799814035941,0,1.45186728272709,977,0.164876739924772
1,158978373,9.9623,6300,1.30032,2.751367753,1,0.0696624586686651,146.690458233948,0.998216661342617,0.000107674886217072,1.7192813357726,2300,1.2879148795472
0,278962915,4.887,4828.39,0.759853,0.282724,1,8.64188351832513,320.079614053201,30.6224174096338,3.42856375816498,1.48406992247981,828.39,0.729189941206313
0,206496383,8.5339,5313.16,0.837433,0.503508,1,0.024474227323409,147.821479092166,0.998459635745288,0,1.11151317808297,1313.16,0.842367482824736
0,58493240,7.8783,4978.56,0.742522,0.30516,1,0.057753660070718,46.2713871526164,0.997252260083769,0,0.551393140386209,978.56,0.743244837896872
0,300935162,8.2975,6745,1.47675,4.06663,1,0.0720304347201174,77.7899259794335,0.999791230878277,1.8001799731327e-05,1.4218848673836,2745,1.42006644341987
0,374911986,8.1981,6798.1,1.70173,5.57216,1,0.017235279580816,84.1097630939735,0.999899655944319,0,1.70376476919807,2798.1,1.5364056464918
0,260608820,9.9756,5652.64,0.938655,0.810423,1,0.0217583608476178,129.051740313764,0.999208177897862,1.08921241292299e-05,1.16408234936923,1652.64,0.948807129677814
0,149217342,9.4725,6309,1.10776,1.75157,1,0.0170749124518054,0,0,0,0,2309,1.1504211953552
1,177258735,7.5412,6283.39,1.35609,2.961004403,1,0.0343123973496569,0,0,0,0,2283.39,1.31177624896295
0,78193340,8.42626,3533,0.588411,0.0485994,1,0.0692009685433858,127.272051802557,1.00223077582064,0.0690247962379296,0.724674666564469,467,0.469523924862888
0,267089153,7.9136,5508.34,0.950231,0.748921,1,0.0190788113989135,98.0098933693703,0.988886115661604,0.00489312895858557,1.02697512990785,1508.34,0.930269970828028
0,350298948,9.9644,5643.94,0.937711,0.803826,1,8.50130056985395,199.046044650609,5.35825438096599,0.512707295303287,1.444247286072,1643.94,0.946870339019819
0,146733185,8.658,5254,0.708712,0.344822,1,0.0227559524636019,0,0,0,0,1254,0.766299851893279
1,440887364,8.6486,4250,0.691028,0.160928503,1,0.0295968702813018,220.401087217245,0,0,1.11994909942761,250,0.633371099588715
0,260305086,10.5484,5057,0.742336,0.324689,1,714.109374231298,2027.3851882465,17899.8244816491,25.0652431065773,3.64892074559841,1057,0.754860836327156
0,339962133,7.9561,5752,1.50616,2.23723,1,0.023219897219947,77.3245875540421,0.999625334420684,9.0534715534799e-06,1.44585815623903,1752,1.22300338364038
1,183532609,9.1468,5589,0.996641,1.001151719,1,7.82770923658576,2833.95936607261,7.80972452512193,0.981123430315342,5.79203706409759,1589,1.00028780547817
0,149391878,10.3425,5243,0.833182,0.4726,2,42.0064283522696,602.795374633911,82.0909425170966,1.95273270337156,2.23316394827677,1243,0.829131527377827
0,177252842,8.7207,5852,0.885633,0.828742,1,0.0720522248524058,292.864309376377,0.999791458879978,0.000466163142999481,1.65456101976276,1852,0.95412403748714
0,167367091,9.613,5614.56,0.929938,0.774222,1,0.016614580888002,169.471971682691,1.0001406987072,0.0166060229218548,1.32159598095706,1614.56,0.938029241454664
1,219164808,9.6646,7214,2.56205,18.36393362,1,0.104816283515775,264.525160032287,1.00488869099352,0.0694714227305462,4.54900974794044,3214,2.08632611321244
1,35857242,11.3161,6336,1.42158,3.364257616,1,0.0541811092606866,182.02909916238,0.984632365449192,0.00351063462638216,2.09381105402031,2336,1.35432317793347
0,220454507,9.5533,5738.06,0.946349,0.874697,2,119.01818431915,958.59425297678,134.74795596271,1.13177535568124,3.19863372226898,1738.06,0.967084470125192
0,293273032,10.345,5188.8,0.830152,0.450068,1,0.055672367705554,512.333375721165,0.00023938588142788,1.3286000019491e-05,2.05130253368014,1188.8,0.819067198429308
0,407621029,10.6006,4997,0.746349,0.312907,1,0.0675153110154825,243.363500617892,1.00438663254064,0.0675037722681274,1.27105824082922,997,0.747917714584988
0,277295979,7.5131,5603,2.01085,3.59034,1,0.0357287646077104,31.6817141871285,0.000280144170970679,9.99644423372395e-06,1.23560536367843,1603,1.37652433781382
0,179123560,10.0072,5763,1.01528,1.02438,1,0.0150723064102534,264.997180057437,0.999642366554338,4.73428148106471e-06,1.80427291981632,1763,1.00604005589938
1,307210830,9.41242,3429,0.31416,0.01409476,2,0.0838787349594721,107.230582076193,0,0,0.355145236181796,571,0.296997031383098
1,377064495,9.5273,5440,0.840576,0.639198182,1,0.016154360594098,0,0,0,0,1440,0.894146915607629
0,22760643,10.8345,3219,0.270406,0.00707312,1,0.0591673664779306,0,0,0,0,781,0.220068512923248
0,198051539,9.3186,5649,0.962733,0.850341,1,0.0221256283878784,192.920100549964,0,0,1.45978995844943,1649,0.960280875786134
0,327857282,7.5124,5726.97,0.992824,0.955299,1,0.0207783872309898,0,0,0,0,1726.97,0.988632380625262
0,214990792,7.0888,5452.56,0.853605,0.580244,1,0.0280429628695318,31.0858107753739,0.443828555089322,0.000530747307128027,0.519557745228339,1452.56,0.872775737283094
0,340219007,8.3328,6504.21,1.41078,3.20916,1,0.0155817077475291,179.668395837977,0.499670859726374,0.00778383547178519,2.0643860368259,2504.21,1.33843671880243
0,259901346,11.6926,3029,0.173734,0.00228908,1,0.0157766928445797,349.592782725042,0.995978970705783,9.63538846266119e-06,0.354618853560904,971,0.134752287274126
0,178947176,9.87578,3323,0.403006,0.0178418,2,0.0699692311130713,1324.39333646129,0.996552891643977,0.0015584253037922,1.60109012541,677,0.329052790839958
0,7144533,7.3551,5691.89,0.89096,0.750649,1,0.0565467929343565,19.5231096309712,0.998348419494763,0.0190757454490356,0.429762459790029,1691.89,0.930806114657626
0,231811922,8.2703,5297.64,0.896499,0.570327,1,0.0321298524107814,36.6461422194473,0.998071700110013,4.60452113935804e-05,0.592460927839104,1297.64,0.869022424058752
0,219164846,8.48,6325,1.1991,2.07322,1,0.0143349335804528,113.540310929023,0.999392463753884,3.88863309399396e-05,1.39484585479117,2325,1.19994501936968
0,389506883,7.3472,5186.19,0.783742,0.400345,1,0.0310712024334395,69.8271990610882,0.999058869667837,0.000240632076607803,0.71495911158301,1186.19,0.795442153582686
0,55402208,7.994,6052,1.43303,2.48199,1,1.99471854103962,246.169949258662,1.00168926316307,0.000930200038481479,2.45453129636539,2052,1.25516264832002
0,158647872,8.928,4298,0.694905,0.148461,1,0.0662389443606034,59.4274515136455,0.996296666836618,0,0.584809963662028,298,0.620730514479323
0,365441779,7.0297,5098,0.813172,0.402401,1,0.0315594498069255,25.612360493133,0.998241333933887,0,0.449265420444699,1098,0.796461454995774
0,262610117,10.1193,5413.68,0.882154,0.602219,2,2.27423472594511,175.984197348207,1.00117111332795,0.000607176132065476,1.27754738432132,1413.68,0.880924347314215
